"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"112800987-112905987",0,NA,NA,NA,NA,NA
"112800987-112910987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112800987-112915987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112800987-112920987",1,0,1.63772407112203,0,1,NA
"112800987-112925987",0,NA,NA,NA,NA,NA
"112800987-112930987",1,0,1.63772407112203,0,1,NA
"112800987-112935987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112800987-112940987",0,NA,NA,NA,NA,NA
"112800987-112945987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112800987-112950987",0,NA,NA,NA,NA,NA
"112800987-112955987",0,NA,NA,NA,NA,NA
"112800987-112960987",1,0,1.63772407112203,0,1,NA
"112800987-112965987",0,NA,NA,NA,NA,NA
"112800987-112970987",0,NA,NA,NA,NA,NA
"112800987-112975987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112800987-112980987",0,NA,NA,NA,NA,NA
"112800987-112985987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112800987-112990987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"112800987-112995987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112800987-113000987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112800987-113005987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"112800987-113010987",0,NA,NA,NA,NA,NA
"112800987-113015987",0,NA,NA,NA,NA,NA
"112800987-113020987",0,NA,NA,NA,NA,NA
"112800987-113025987",0,NA,NA,NA,NA,NA
"112800987-113030987",0,NA,NA,NA,NA,NA
"112800987-113035987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112800987-113040987",0,NA,NA,NA,NA,NA
"112800987-113045987",0,NA,NA,NA,NA,NA
"112800987-113050987",1,0,1.71677716102509,0,1,NA
"112800987-113055987",0,NA,NA,NA,NA,NA
"112800987-113060987",0,NA,NA,NA,NA,NA
"112800987-113065987",0,NA,NA,NA,NA,NA
"112800987-113070987",0,NA,NA,NA,NA,NA
"112800987-113075987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112800987-113080987",0,NA,NA,NA,NA,NA
"112800987-113085987",0,NA,NA,NA,NA,NA
"112800987-113090987",0,NA,NA,NA,NA,NA
"112800987-113095987",0,NA,NA,NA,NA,NA
"112800987-113100987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112800987-113105987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112800987-113110987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112800987-113115987",0,NA,NA,NA,NA,NA
"112800987-113120987",0,NA,NA,NA,NA,NA
"112800987-113125987",0,NA,NA,NA,NA,NA
"112800987-113130987",0,NA,NA,NA,NA,NA
"112800987-113135987",0,NA,NA,NA,NA,NA
"112800987-113140987",0,NA,NA,NA,NA,NA
"112800987-113145987",0,NA,NA,NA,NA,NA
"112800987-113150987",0,NA,NA,NA,NA,NA
"112800987-113155987",0,NA,NA,NA,NA,NA
"112800987-113160987",0,NA,NA,NA,NA,NA
"112800987-113165987",0,NA,NA,NA,NA,NA
"112800987-113170987",0,NA,NA,NA,NA,NA
"112800987-113175987",0,NA,NA,NA,NA,NA
"112800987-113180987",0,NA,NA,NA,NA,NA
"112800987-113185987",0,NA,NA,NA,NA,NA
"112800987-113190987",0,NA,NA,NA,NA,NA
"112800987-113195987",0,NA,NA,NA,NA,NA
"112805987-112735987",1,0,1.71677716102509,0,1,NA
"112805987-112740987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"112805987-112745987",1,0,1.63772407112203,0,1,NA
"112805987-112755987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-112760987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"112805987-112765987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112805987-112855987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"112805987-112860987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-112870987",1,0,1.63772407112203,0,1,NA
"112805987-112875987",1,0,1.71677716102509,0,1,NA
"112805987-112880987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-112885987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112805987-112890987",1,0,1.63772407112203,0,1,NA
"112805987-112895987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-112905987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-112910987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112805987-112915987",0,NA,NA,NA,NA,NA
"112805987-112920987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"112805987-112925987",1,0,1.71677716102509,0,1,NA
"112805987-112930987",1,0,1.63772407112203,0,1,NA
"112805987-112935987",1,0,1.63772407112203,0,1,NA
"112805987-112940987",0,NA,NA,NA,NA,NA
"112805987-112950987",0,NA,NA,NA,NA,NA
"112805987-112955987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-112960987",1,0,1.71677716102509,0,1,NA
"112805987-112965987",0,NA,NA,NA,NA,NA
"112805987-112970987",0,NA,NA,NA,NA,NA
"112805987-112975987",1,0,1.71677716102509,0,1,NA
"112805987-112980987",0,NA,NA,NA,NA,NA
"112805987-112985987",0,NA,NA,NA,NA,NA
"112805987-112990987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-112995987",0,NA,NA,NA,NA,NA
"112805987-113000987",0,NA,NA,NA,NA,NA
"112805987-113005987",0,NA,NA,NA,NA,NA
"112805987-113010987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-113015987",0,NA,NA,NA,NA,NA
"112805987-113020987",0,NA,NA,NA,NA,NA
"112805987-113025987",0,NA,NA,NA,NA,NA
"112805987-113030987",0,NA,NA,NA,NA,NA
"112805987-113035987",0,NA,NA,NA,NA,NA
"112805987-113040987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-113045987",0,NA,NA,NA,NA,NA
"112805987-113050987",0,NA,NA,NA,NA,NA
"112805987-113055987",0,NA,NA,NA,NA,NA
"112805987-113060987",0,NA,NA,NA,NA,NA
"112805987-113065987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-113070987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-113075987",0,NA,NA,NA,NA,NA
"112805987-113080987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-113085987",0,NA,NA,NA,NA,NA
"112805987-113090987",1,0,1.71677716102509,0,1,NA
"112805987-113095987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-113100987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-113105987",0,NA,NA,NA,NA,NA
"112805987-113110987",0,NA,NA,NA,NA,NA
"112805987-113115987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-113120987",0,NA,NA,NA,NA,NA
"112805987-113125987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-113130987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-113135987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112805987-113140987",0,NA,NA,NA,NA,NA
"112805987-113145987",0,NA,NA,NA,NA,NA
"112805987-113150987",0,NA,NA,NA,NA,NA
"112805987-113155987",0,NA,NA,NA,NA,NA
"112805987-113160987",0,NA,NA,NA,NA,NA
"112805987-113165987",0,NA,NA,NA,NA,NA
"112805987-113170987",0,NA,NA,NA,NA,NA
"112805987-113175987",0,NA,NA,NA,NA,NA
"112805987-113180987",0,NA,NA,NA,NA,NA
"112805987-113185987",0,NA,NA,NA,NA,NA
"112805987-113190987",0,NA,NA,NA,NA,NA
"112805987-113195987",0,NA,NA,NA,NA,NA
"112810987-112735987",1,0,1.71677716102509,0,1,NA
"112810987-112740987",1,0,1.71677716102509,0,1,NA
"112810987-112745987",1,0,1.63772407112203,0,1,NA
"112810987-112755987",0,NA,NA,NA,NA,NA
"112810987-112760987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"112810987-112765987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-112775987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"112810987-112835987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"112810987-112850987",0,NA,NA,NA,NA,NA
"112810987-112855987",2,1,2.7067915900838,0.369441076905755,0.71179898516043,NA
"112810987-112860987",1,0,1.63772407112203,0,1,NA
"112810987-112865987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-112875987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-112880987",1,0,1.63772407112203,0,1,NA
"112810987-112885987",0,NA,NA,NA,NA,NA
"112810987-112890987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112810987-112895987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112810987-112900987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"112810987-112905987",0,NA,NA,NA,NA,NA
"112810987-112910987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"112810987-112915987",1,0,1.71677716102509,0,1,NA
"112810987-112920987",1,0,1.71677716102509,0,1,NA
"112810987-112925987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-112930987",0,NA,NA,NA,NA,NA
"112810987-112945987",0,NA,NA,NA,NA,NA
"112810987-112950987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-112955987",0,NA,NA,NA,NA,NA
"112810987-112960987",0,NA,NA,NA,NA,NA
"112810987-112965987",0,NA,NA,NA,NA,NA
"112810987-112970987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-112975987",0,NA,NA,NA,NA,NA
"112810987-112980987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-112985987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-112990987",0,NA,NA,NA,NA,NA
"112810987-112995987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113000987",1,0,1.71677716102509,0,1,NA
"112810987-113005987",0,NA,NA,NA,NA,NA
"112810987-113010987",0,NA,NA,NA,NA,NA
"112810987-113015987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113020987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113025987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113030987",0,NA,NA,NA,NA,NA
"112810987-113035987",0,NA,NA,NA,NA,NA
"112810987-113040987",0,NA,NA,NA,NA,NA
"112810987-113045987",0,NA,NA,NA,NA,NA
"112810987-113050987",0,NA,NA,NA,NA,NA
"112810987-113055987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113060987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113065987",1,0,1.71677716102509,0,1,NA
"112810987-113070987",1,0,1.71677716102509,0,1,NA
"112810987-113075987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113080987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113085987",0,NA,NA,NA,NA,NA
"112810987-113090987",0,NA,NA,NA,NA,NA
"112810987-113095987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113100987",0,NA,NA,NA,NA,NA
"112810987-113105987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113110987",0,NA,NA,NA,NA,NA
"112810987-113115987",1,0,1.63772407112203,0,1,NA
"112810987-113120987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113125987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113130987",0,NA,NA,NA,NA,NA
"112810987-113135987",0,NA,NA,NA,NA,NA
"112810987-113140987",0,NA,NA,NA,NA,NA
"112810987-113145987",0,NA,NA,NA,NA,NA
"112810987-113150987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113155987",0,NA,NA,NA,NA,NA
"112810987-113160987",0,NA,NA,NA,NA,NA
"112810987-113165987",0,NA,NA,NA,NA,NA
"112810987-113170987",0,NA,NA,NA,NA,NA
"112810987-113175987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113180987",1,0,1.71677716102509,0,1,NA
"112810987-113185987",0,NA,NA,NA,NA,NA
"112810987-113190987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112810987-113195987",0,NA,NA,NA,NA,NA
"112815987-112735987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-112740987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"112815987-112745987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112815987-112750987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-112755987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112815987-112760987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"112815987-112790987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"112815987-112855987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"112815987-112870987",1,0,1.63772407112203,0,1,NA
"112815987-112875987",1,0,1.71677716102509,0,1,NA
"112815987-112880987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"112815987-112885987",1,0,1.71677716102509,0,1,NA
"112815987-112895987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"112815987-112900987",1,0,1.71677716102509,0,1,NA
"112815987-112905987",0,NA,NA,NA,NA,NA
"112815987-112910987",2,1,2.7067915900838,0.369441076905755,0.71179898516043,NA
"112815987-112915987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112815987-112920987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-112930987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112815987-112935987",0,NA,NA,NA,NA,NA
"112815987-112940987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112815987-112945987",0,NA,NA,NA,NA,NA
"112815987-112950987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-112955987",0,NA,NA,NA,NA,NA
"112815987-112960987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-112965987",0,NA,NA,NA,NA,NA
"112815987-112970987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-112975987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112815987-112980987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-112985987",0,NA,NA,NA,NA,NA
"112815987-112990987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-112995987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"112815987-113000987",0,NA,NA,NA,NA,NA
"112815987-113005987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-113010987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-113015987",1,0,1.71677716102509,0,1,NA
"112815987-113020987",1,0,1.71677716102509,0,1,NA
"112815987-113025987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-113030987",0,NA,NA,NA,NA,NA
"112815987-113035987",0,NA,NA,NA,NA,NA
"112815987-113040987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-113045987",0,NA,NA,NA,NA,NA
"112815987-113050987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112815987-113055987",0,NA,NA,NA,NA,NA
"112815987-113060987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-113065987",0,NA,NA,NA,NA,NA
"112815987-113070987",0,NA,NA,NA,NA,NA
"112815987-113075987",0,NA,NA,NA,NA,NA
"112815987-113080987",0,NA,NA,NA,NA,NA
"112815987-113085987",0,NA,NA,NA,NA,NA
"112815987-113090987",2,1,2.7067915900838,0.369441076905755,0.71179898516043,NA
"112815987-113095987",0,NA,NA,NA,NA,NA
"112815987-113100987",0,NA,NA,NA,NA,NA
"112815987-113105987",0,NA,NA,NA,NA,NA
"112815987-113110987",1,0,1.71677716102509,0,1,NA
"112815987-113115987",0,NA,NA,NA,NA,NA
"112815987-113120987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-113125987",1,0,1.71677716102509,0,1,NA
"112815987-113130987",0,NA,NA,NA,NA,NA
"112815987-113135987",0,NA,NA,NA,NA,NA
"112815987-113140987",0,NA,NA,NA,NA,NA
"112815987-113145987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-113150987",0,NA,NA,NA,NA,NA
"112815987-113155987",0,NA,NA,NA,NA,NA
"112815987-113160987",0,NA,NA,NA,NA,NA
"112815987-113165987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-113170987",0,NA,NA,NA,NA,NA
"112815987-113175987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112815987-113180987",0,NA,NA,NA,NA,NA
"112815987-113185987",0,NA,NA,NA,NA,NA
"112815987-113190987",0,NA,NA,NA,NA,NA
"112815987-113195987",1,0,1.71677716102509,0,1,NA
"112820987-112740987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"112820987-112745987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"112820987-112750987",1,0,1.63772407112203,0,1,NA
"112820987-112760987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112820987-112775987",1,0,1.71677716102509,0,1,NA
"112820987-112780987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"112820987-112855987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112820987-112865987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112820987-112870987",0,NA,NA,NA,NA,NA
"112820987-112875987",2,1,2.7067915900838,0.369441076905755,0.71179898516043,NA
"112820987-112885987",2,1,2.7067915900838,0.369441076905755,0.71179898516043,NA
"112820987-112895987",2,1,2.7247482177325,0.367006387412994,0.713614253505702,NA
"112820987-112900987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-112905987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-112910987",0,NA,NA,NA,NA,NA
"112820987-112915987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112820987-112925987",1,0,1.71677716102509,0,1,NA
"112820987-112930987",0,NA,NA,NA,NA,NA
"112820987-112935987",1.5,0.584962500721156,2.58242179969542,0.226517023977318,0.820799320079877,NA
"112820987-112940987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-112945987",0,NA,NA,NA,NA,NA
"112820987-112950987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-112955987",0,NA,NA,NA,NA,NA
"112820987-112960987",1,0,1.63772407112203,0,1,NA
"112820987-112965987",0,NA,NA,NA,NA,NA
"112820987-112970987",1,0,1.63772407112203,0,1,NA
"112820987-112975987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-112980987",0,NA,NA,NA,NA,NA
"112820987-112985987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-112990987",1.5,0.584962500721156,2.34925162595079,0.248999508719893,0.803361161433464,NA
"112820987-112995987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-113000987",1,0,1.63772407112203,0,1,NA
"112820987-113005987",0,NA,NA,NA,NA,NA
"112820987-113010987",1,0,1.63772407112203,0,1,NA
"112820987-113015987",1,0,1.63772407112203,0,1,NA
"112820987-113020987",1,0,1.71677716102509,0,1,NA
"112820987-113025987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-113030987",0,NA,NA,NA,NA,NA
"112820987-113035987",0,NA,NA,NA,NA,NA
"112820987-113040987",1,0,1.63772407112203,0,1,NA
"112820987-113045987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-113050987",0,NA,NA,NA,NA,NA
"112820987-113055987",0,NA,NA,NA,NA,NA
"112820987-113060987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-113065987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-113070987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-113075987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-113080987",0,NA,NA,NA,NA,NA
"112820987-113085987",1,0,1.71677716102509,0,1,NA
"112820987-113090987",0,NA,NA,NA,NA,NA
"112820987-113095987",0,NA,NA,NA,NA,NA
"112820987-113100987",0,NA,NA,NA,NA,NA
"112820987-113105987",0,NA,NA,NA,NA,NA
"112820987-113110987",0,NA,NA,NA,NA,NA
"112820987-113115987",0,NA,NA,NA,NA,NA
"112820987-113120987",0,NA,NA,NA,NA,NA
"112820987-113125987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-113130987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-113135987",0,NA,NA,NA,NA,NA
"112820987-113140987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-113145987",0.5,-1,1.53851285443081,-0.649978319726137,0.51570622596882,NA
"112820987-113150987",0,NA,NA,NA,NA,NA
